"","SERIALNO","puma_id","SYNTHETIC_HID","place_id","longitude","latitude","AGEGRP","HRSWRK","IMMSTAT","INCTAX","MODE","OCC","POB","RELIGION","SEX","SYNTHETIC_PID","AGEGRP_marg","fsa","ctHH_tertile","ctHHIncome","ID","quest","regio","s2","s3","q21","ctDensity_","ctedu","edu4","foreignBorn","language","employed","nKIDS","HHincomeIMP","nTrust","nPerception","G_scReach","G_scRange","G_scDiversity","N_scReach","N_scRange","N_scDiversity","gTrust","nLocusControl","nHHTie","nNeighbTie","nBeyondTie","nTie","nAlterFemale","sdAlterEdu","nAlterExercise","nAlterSmoke","nAlterSmokeHH"
"71",29820,462,"4620700.01-50",4620700.01,-73.6229641370283,45.6964232204787,1,99,2,999999,9,9,1,9,2,"4620700.01-50-123","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",94501,462,"4620700.01-52",4620700.01,-73.6225770637404,45.7005385557995,5,0,2,4000,2,1,1,2,1,"4620700.01-52-125","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",94501,462,"4620700.01-52",4620700.01,-73.6225770637404,45.7005385557995,5,0,2,5000,2,1,1,2,2,"4620700.01-52-126","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",94501,462,"4620700.01-52",4620700.01,-73.6225770637404,45.7005385557995,1,99,2,999999,9,9,1,9,2,"4620700.01-52-127","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",23032,462,"4620700.01-54",4620700.01,-73.6285752690323,45.6925481113564,7,5,3,1,2,1,4,2,2,"4620700.01-54-130","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",23032,462,"4620700.01-54",4620700.01,-73.6285752690323,45.6925481113564,7,0,3,0,9,9,4,2,1,"4620700.01-54-131","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",23032,462,"4620700.01-54",4620700.01,-73.6285752690323,45.6925481113564,1,99,2,999999,9,9,1,2,1,"4620700.01-54-132","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",89926,462,"4620700.01-55",4620700.01,-73.6261555926204,45.699662945617,6,5,2,21000,2,2,1,2,2,"4620700.01-55-133","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",89926,462,"4620700.01-55",4620700.01,-73.6261555926204,45.699662945617,5,5,2,11000,6,9,1,2,1,"4620700.01-55-134","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",108548,462,"4620700.01-56",4620700.01,-73.6369197935263,45.6931005859478,8,5,2,0,2,1,1,2,2,"4620700.01-56-135","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",81095,462,"4620700.01-58",4620700.01,-73.6304027899021,45.6935656340563,4,4,2,0,6,9,1,9,1,"4620700.01-58-140","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",112776,462,"4620700.01-59",4620700.01,-73.6291944071455,45.6980815803983,8,1,2,7000,2,1,1,2,2,"4620700.01-59-142","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",112776,462,"4620700.01-59",4620700.01,-73.6291944071455,45.6980815803983,3,4,2,1000,2,1,1,2,1,"4620700.01-59-143","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",112776,462,"4620700.01-59",4620700.01,-73.6291944071455,45.6980815803983,3,0,2,0,9,9,1,2,1,"4620700.01-59-144","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",55823,462,"4620700.01-60",4620700.01,-73.6298213188184,45.6954952206745,5,4,2,0,1,9,1,9,1,"4620700.01-60-145","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",55823,462,"4620700.01-60",4620700.01,-73.6298213188184,45.6954952206745,5,4,2,0,6,9,1,9,2,"4620700.01-60-146","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",23078,462,"4620700.01-61",4620700.01,-73.6238258613225,45.6978929217811,5,5,2,7000,2,2,1,2,2,"4620700.01-61-147","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",77564,462,"4620700.01-64",4620700.01,-73.6240232246681,45.6977909396704,7,4,2,7000,2,1,1,2,2,"4620700.01-64-151","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",77564,462,"4620700.01-64",4620700.01,-73.6240232246681,45.6977909396704,8,3,2,17000,2,1,1,3,1,"4620700.01-64-152","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",77564,462,"4620700.01-64",4620700.01,-73.6240232246681,45.6977909396704,2,99,2,999999,9,9,1,9,2,"4620700.01-64-153","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",77564,462,"4620700.01-64",4620700.01,-73.6240232246681,45.6977909396704,2,99,2,999999,9,9,1,9,1,"4620700.01-64-154","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",63081,462,"4620700.01-66",4620700.01,-73.6305326641908,45.6954575920835,5,5,3,15000,2,3,3,3,2,"4620700.01-66-156","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",63081,462,"4620700.01-66",4620700.01,-73.6305326641908,45.6954575920835,5,5,3,7000,5,3,3,3,1,"4620700.01-66-157","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",63081,462,"4620700.01-66",4620700.01,-73.6305326641908,45.6954575920835,1,99,3,999999,9,9,3,3,2,"4620700.01-66-158","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",10842,462,"4620700.01-68",4620700.01,-73.6377455333147,45.6930834992613,5,4,2,7000,2,1,1,3,1,"4620700.01-68-162","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",10842,462,"4620700.01-68",4620700.01,-73.6377455333147,45.6930834992613,5,5,2,17000,2,1,1,2,2,"4620700.01-68-163","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",36136,462,"4620700.01-69",4620700.01,-73.620878395576,45.6943885986928,6,6,2,15000,2,1,1,2,2,"4620700.01-69-164","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",47453,462,"4620700.01-70",4620700.01,-73.6307800092941,45.702866064915,6,5,2,1000,2,1,1,2,1,"4620700.01-70-165","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",47453,462,"4620700.01-70",4620700.01,-73.6307800092941,45.702866064915,2,99,2,999999,9,9,1,2,1,"4620700.01-70-166","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",47453,462,"4620700.01-70",4620700.01,-73.6307800092941,45.702866064915,1,99,2,999999,9,9,1,9,2,"4620700.01-70-167","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",11208,462,"4620700.01-71",4620700.01,-73.6321360822883,45.6955556850878,8,0,1,0,6,9,5,6,2,"4620700.01-71-168","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",11208,462,"4620700.01-71",4620700.01,-73.6321360822883,45.6955556850878,6,0,1,0,9,9,5,6,1,"4620700.01-71-169","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",106071,462,"4620700.01-72",4620700.01,-73.6275188703242,45.6945767546741,7,4,2,10000,2,1,1,9,2,"4620700.01-72-170","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",106071,462,"4620700.01-72",4620700.01,-73.6275188703242,45.6945767546741,7,4,2,7000,2,1,1,9,1,"4620700.01-72-171","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",128692,462,"4620700.01-73",4620700.01,-73.626730288348,45.7030579949755,4,4,2,2000,2,1,1,3,2,"4620700.01-73-172","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",130597,462,"4620700.01-75",4620700.01,-73.634022361839,45.6969107538173,7,0,2,0,9,9,1,9,1,"4620700.01-75-175","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",130597,462,"4620700.01-75",4620700.01,-73.634022361839,45.6969107538173,8,8,2,1000,2,1,1,3,2,"4620700.01-75-176","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",130597,462,"4620700.01-75",4620700.01,-73.634022361839,45.6969107538173,1,99,2,999999,9,9,1,9,2,"4620700.01-75-177","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",130597,462,"4620700.01-75",4620700.01,-73.634022361839,45.6969107538173,1,99,2,999999,9,9,1,9,2,"4620700.01-75-178","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",130597,462,"4620700.01-75",4620700.01,-73.634022361839,45.6969107538173,1,99,2,999999,9,9,1,9,1,"4620700.01-75-179","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",3105,462,"4620700.01-76",4620700.01,-73.6262503331097,45.6940176340088,7,0,2,25000,2,1,1,2,2,"4620700.01-76-180","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",3105,462,"4620700.01-76",4620700.01,-73.6262503331097,45.6940176340088,2,99,2,999999,9,9,1,2,1,"4620700.01-76-181","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",3105,462,"4620700.01-76",4620700.01,-73.6262503331097,45.6940176340088,2,99,2,999999,9,9,1,2,1,"4620700.01-76-182","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",67840,462,"4620700.01-79",4620700.01,-73.6248131951465,45.7034045091147,8,4,2,3000,2,1,1,2,1,"4620700.01-79-188","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",67840,462,"4620700.01-79",4620700.01,-73.6248131951465,45.7034045091147,2,99,2,999999,9,9,1,2,2,"4620700.01-79-189","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",99305,462,"4620700.01-80",4620700.01,-73.6212601023363,45.6945987998476,5,5,2,13000,2,1,1,3,1,"4620700.01-80-192","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",99305,462,"4620700.01-80",4620700.01,-73.6212601023363,45.6945987998476,5,0,2,4000,2,1,1,3,2,"4620700.01-80-193","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",99305,462,"4620700.01-80",4620700.01,-73.6212601023363,45.6945987998476,5,0,2,0,9,9,1,3,1,"4620700.01-80-194","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",114914,462,"4620700.01-81",4620700.01,-73.629044994652,45.6993436219362,8,5,2,12000,2,1,1,2,1,"4620700.01-81-195","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",114914,462,"4620700.01-81",4620700.01,-73.629044994652,45.6993436219362,2,99,2,999999,9,9,1,2,2,"4620700.01-81-196","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",114914,462,"4620700.01-81",4620700.01,-73.629044994652,45.6993436219362,3,0,2,0,9,9,1,2,2,"4620700.01-81-197","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",71627,462,"4620700.01-82",4620700.01,-73.6338452365195,45.6985136132355,4,4,2,1000,2,1,1,2,2,"4620700.01-82-200","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",12296,462,"4620700.01-83",4620700.01,-73.6238871228043,45.7019248719441,7,3,3,0,2,1,4,3,1,"4620700.01-83-202","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",12296,462,"4620700.01-83",4620700.01,-73.6238871228043,45.7019248719441,1,99,2,999999,9,9,1,3,1,"4620700.01-83-203","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",60385,462,"4620700.01-85",4620700.01,-73.6291544291264,45.703103955755,8,5,2,21000,2,1,1,88,2,"4620700.01-85-205","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",60385,462,"4620700.01-85",4620700.01,-73.6291544291264,45.703103955755,8,3,3,0,2,1,3,88,1,"4620700.01-85-206","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",60385,462,"4620700.01-85",4620700.01,-73.6291544291264,45.703103955755,2,99,2,999999,9,9,3,88,1,"4620700.01-85-207","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",60385,462,"4620700.01-85",4620700.01,-73.6291544291264,45.703103955755,1,99,2,999999,9,9,1,88,2,"4620700.01-85-208","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",91505,462,"4620700.01-87",4620700.01,-73.627135760212,45.6964789776193,7,5,3,3000,6,9,4,9,1,"4620700.01-87-211","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",71918,462,"4620700.01-89",4620700.01,-73.6287149408978,45.693738628122,5,3,2,1000,6,9,1,2,2,"4620700.01-89-216","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",7059,462,"4620700.01-90",4620700.01,-73.6250432666615,45.6952519346681,3,0,2,0,9,9,1,3,1,"4620700.01-90-218","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",8960,462,"4620700.01-91",4620700.01,-73.6324307437667,45.6998436474323,7,4,2,8000,2,1,1,2,1,"4620700.01-91-219","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",132500,462,"4620700.01-92",4620700.01,-73.623385260376,45.7017697549064,7,4,2,6000,6,9,1,2,2,"4620700.01-92-220","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",132500,462,"4620700.01-92",4620700.01,-73.623385260376,45.7017697549064,1,99,2,999999,9,9,1,2,2,"4620700.01-92-221","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",53322,462,"4620700.01-95",4620700.01,-73.6338980278387,45.6936881114273,6,5,2,7000,2,1,1,9,1,"4620700.01-95-225","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",21975,462,"4620700.01-96",4620700.01,-73.6374291760763,45.6946241547031,8,5,3,32000,2,1,4,3,2,"4620700.01-96-226","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",21975,462,"4620700.01-96",4620700.01,-73.6374291760763,45.6946241547031,2,99,2,999999,9,9,1,3,2,"4620700.01-96-228","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",80034,462,"4620700.01-98",4620700.01,-73.6284935783164,45.7005840038188,8,5,3,0,2,1,5,2,2,"4620700.01-98-230","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",80034,462,"4620700.01-98",4620700.01,-73.6284935783164,45.7005840038188,4,4,2,0,6,9,1,2,1,"4620700.01-98-232","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",80034,462,"4620700.01-98",4620700.01,-73.6284935783164,45.7005840038188,3,2,2,0,6,9,1,2,2,"4620700.01-98-233","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",80034,462,"4620700.01-98",4620700.01,-73.6284935783164,45.7005840038188,3,0,2,0,9,9,1,2,2,"4620700.01-98-234","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",82219,462,"4620700.01-100",4620700.01,-73.6241020870813,45.6956315288845,5,0,2,1,2,1,1,9,2,"4620700.01-100-237","AGEGRP-0-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
